director,TV-MA,TV-14,PG-13,PG,R,TV-PG,G,TV-Y,TV-Y7,TV-G
Jesse Johnson,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Miguel Cohan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Alberto Restrepo,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrés Beltrán,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaime Rayo,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hideaki Anno,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazuya Tsurumaki,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abhijit Kokate,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Srivinay Salian,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonin Baudry,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jon Watts,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Jakob Lass,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sanjay Jadhav,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vinod Kapri,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruno Garotti,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Kyle Newacheck,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Ritchie,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Rocky Soraya,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Federico Veiroj,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isabel Coixet,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grant Sputore,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Laxman Utekar,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Juan Antin,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hanno Olderdissen,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Amar Kaushik,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reginald Hudlin,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Eva Trobisch,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Naoko Yamada,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mathieu Auvray,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Raboy,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Datta Mohan Bhandare,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sanjib Dey,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Yee Heng Chan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rakeysh Omprakash Mehra,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Han Han,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jang Jae-hyun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sudabeh Mortezai,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
McG,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richard Shepard,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vasan Bala,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pedring A. Lopez,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Francesco Imperato,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stefon Bristol,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kate Melville,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Aditya Vikram Sengupta,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mandie Fletcher,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Aijaz Khan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gonzalo López-Gallego,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Hepi Mita,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Che Sandoval,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jean-Bernard Marlin,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yee Tung-Shing,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amy Poehler,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Yen Cheng-kuo,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frant Gwo,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Felipe Cano,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabriela Tagliavini,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Berlinger,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Lee Jeong-beom,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
William Bindley,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manav Shah,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Michael Epstein,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rachel Lears,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Syamsul Yusof,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mangesh Kanthale,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Herman Yau,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dar Gai,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sathyan Anthikad,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bille August,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sarthak Dasgupta,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jennifer Kaytin Robinson,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Renato De Maria,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alan Rickman,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ulises Valencia,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richard Curtis,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Nagesh Kukunoor,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Suparn Verma,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anant Balani,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Soukarya Ghosal,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leena Yadav,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amitabha Singh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Dallas Jackson,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Hasan Karacadağ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Nelson,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee Kyoungmi,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yim Pilsung,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeon Go-woon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kim Jong-kwan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John R. Leonetti,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rajiv Menon,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeremiah Jones,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karthik Subbaraj,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brie Larson,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anggy Umbara,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shelly Chopra Dhar,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shanjey Kumar Perumal,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tianyu Zhao,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shazia Ali Khan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erik White,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Owen Egerton,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sam ""Blitz"" Bazawule",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swapnaneel Jayakar,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyzza Terrazas,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Lee Hancock,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Awi Suryadi,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Polito,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Raj Babu,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Javier Ruiz Caldera,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chanon Yingyong,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phuwanit Pholdee,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oriol Paulo,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wenn V. Deramas,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joyce Bernal,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason Paul Laxamana,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maryo J. De los Reyes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Theodore Boborol,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Luis Ara,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Karan Shivajirao Chavan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Vikram Tanajirao Patil,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Amy Schumer,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richard Loncraine,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pia Sukanya,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yann Gozlan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lukas Dhont,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Matthew McNeil,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frank W Chen,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maryo J. De los Reyes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olivia M. Lamasan,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joyce Bernal,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Theodore Boborol,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Cathy Garcia-Molina,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
J.C. Chandor,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ibrahim Bin Mohamed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hasan Aljaberi,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clark Johnson,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emmanuel Mouret,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Conor Allyn,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Haifaa Al-Mansour,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Nuel Naval,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keoni Waxman,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruel S. Bayani,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isao Yukisada,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nottapon Boonprakob,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xavier Gens,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan A. Rosenbaum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Franck Phelizon,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peter Howitt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Chiwetel Ejiofor,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Rodrigo Salomón,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pietro Scappini,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Waters,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Miguel Ángel Vivas,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Vermut,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mae Czarina Cruz,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Sridhar Rangayan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Cathy Garcia-Molina,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Olivia M. Lamasan,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Blieden,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pawan K Shrivastava,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mar Targarona,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aruna Raje,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Lehmann,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elisabeth Vogler,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parambrata Chatterjee,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Woo Min-ho,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul Miller,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Michael Del Monte,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Suseenthiran,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin MacDonald,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Prasanth Varma,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gangadhar Salimath,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcelo Galvão,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shanawaz Nellikunnil,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sudhir Mishra,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rajat Kapoor,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Lars Kaalund,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hari Nath,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saket Chaudhary,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tanuja Chandra,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jackie van Beek,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madeleine Sami,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sachin Kamlakar Khot,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Monzón,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jon M. Chu,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Steven Soderbergh,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Tom Stern,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Kelly Duane de la Vega,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julio Medem,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Showalter,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Johnny Kevorkian,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amshan Kumar,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsu Chih-yen,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mag Hsu,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rick Morales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Michael D. Black,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Dan Gilroy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Mamat Khalid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Nishil Sheth,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Byun Hyuk,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zoe Berriatúa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faozan Rizal,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mansore,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kuntz Agus,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meisa Felaroze,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerrold Tarog,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Laura Alvea,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
José Ortuño,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gastón Duprat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andy Caballero,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diego Corsini,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seren Yüce,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Helpert,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
André D'Elia,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matías Gueilburt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ivan Ayr,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hashim Nadeem Khan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sarjun,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Feroz,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Syed Atif Ali,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee Seung-won,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rik Reinholdtsen,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gauravv K Chawla,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hugo Stuven,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greg Pritikin,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kobun Shizuno,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hiroyuki Seshita,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Kunal Kohli,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Noor Imran Mithu,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nonzee Nimibutr,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ísold Uggadóttir,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Genevieve Nnaji,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Terry Gilliam,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Terry Jones,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Yanyong Kuruaungkoul,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lenin Bharathi,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ranjit Jeyakodi,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ram,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Fortenberry,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Bould,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Booth,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Johndrow,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Walter C. Miller,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Noriyuki Abe,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ellen Brown,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Askem,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rob Zombie,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Álvaro Brechner,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rakesh Mehta,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gonzalo Bendala,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Noam Murro,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Kheiron,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Susanne Bier,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Gilbert Chan,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Rarecho,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Steve Cheng,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam Loh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason Lai,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samit Kakkad,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel Gallen,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Tig Notaro,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prasobh Vijayan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jon Rosenbaum,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sriram Raghavan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elaine Bogan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
John Sanford,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Michael Cuesta,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
David Cronenberg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Thom Zimny,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Marsh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sean Olson,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Sigrid Andrea Bernardo,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manoj Beedha,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfonso Cuarón,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Marco Risi,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anne Fletcher,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andy Serkis,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mat King,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bert Marcus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahsan Rahim,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Lau Wai-Keung,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cheang Pou Soi,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
